TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l10_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3133/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3133/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3133/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3133/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3133/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l10_n10
Starting... (2012-08-17 18:56:51)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(8) at 2012-08-17 18:56:59: 108140 states generated (108,137 s/min), 28249 distinct states found (28,249 ds/min), 17427 states left on queue.
Progress(22) at 2012-08-17 19:52:59: 145979068 states generated (2,666,983 s/min), 21408286 distinct states found (386,563 ds/min), 6810370 states left on queue.
Progress(22) at 2012-08-17 19:53:59: 148640119 states generated (2,661,049 s/min), 21776940 distinct states found (368,654 ds/min), 6912918 states left on queue.
Progress(22) at 2012-08-17 19:54:59: 151307432 states generated (2,667,313 s/min), 22149786 distinct states found (372,846 ds/min), 7019037 states left on queue.
Progress(22) at 2012-08-17 19:55:59: 153534464 states generated (2,227,029 s/min), 22457332 distinct states found (307,546 ds/min), 7103877 states left on queue.
Progress(22) at 2012-08-17 19:56:59: 156254580 states generated (2,720,118 s/min), 22807058 distinct states found (349,726 ds/min), 7181590 states left on queue.
Progress(22) at 2012-08-17 19:57:59: 158970087 states generated (2,715,504 s/min), 23167446 distinct states found (360,388 ds/min), 7270428 states left on queue.
Progress(22) at 2012-08-17 19:58:59: 161682932 states generated (2,712,848 s/min), 23519076 distinct states found (351,630 ds/min), 7350775 states left on queue.
Progress(23) at 2012-08-17 19:59:59: 164371280 states generated (2,688,346 s/min), 23917294 distinct states found (398,218 ds/min), 7480157 states left on queue.
Progress(23) at 2012-08-17 20:00:59: 166654724 states generated (2,283,442 s/min), 24253851 distinct states found (336,557 ds/min), 7588372 states left on queue.
Progress(23) at 2012-08-17 20:01:59: 169330644 states generated (2,675,921 s/min), 24628198 distinct states found (374,347 ds/min), 7695124 states left on queue.
Progress(23) at 2012-08-17 20:02:59: 171990288 states generated (2,659,646 s/min), 25016124 distinct states found (387,926 ds/min), 7817087 states left on queue.
Progress(23) at 2012-08-17 20:03:59: 174646138 states generated (2,655,849 s/min), 25371109 distinct states found (354,985 ds/min), 7906487 states left on queue.
Progress(23) at 2012-08-17 20:04:59: 177296816 states generated (2,650,678 s/min), 25700600 distinct states found (329,491 ds/min), 7970908 states left on queue.
Progress(23) at 2012-08-17 20:05:59: 179507207 states generated (2,210,390 s/min), 25981347 distinct states found (280,747 ds/min), 8030615 states left on queue.
Progress(23) at 2012-08-17 20:06:59: 182225667 states generated (2,718,463 s/min), 26374359 distinct states found (393,012 ds/min), 8151785 states left on queue.
Progress(23) at 2012-08-17 20:07:59: 184944869 states generated (2,719,200 s/min), 26740459 distinct states found (366,100 ds/min), 8245962 states left on queue.
Progress(23) at 2012-08-17 20:08:59: 187659847 states generated (2,714,978 s/min), 27088514 distinct states found (348,055 ds/min), 8322520 states left on queue.
Progress(23) at 2012-08-17 20:09:59: 190360174 states generated (2,700,328 s/min), 27464062 distinct states found (375,548 ds/min), 8428037 states left on queue.
Progress(23) at 2012-08-17 20:10:59: 192668242 states generated (2,308,069 s/min), 27778304 distinct states found (314,242 ds/min), 8511470 states left on queue.
Progress(23) at 2012-08-17 20:11:59: 195368871 states generated (2,700,627 s/min), 28137409 distinct states found (359,105 ds/min), 8600512 states left on queue.
Progress(23) at 2012-08-17 20:12:59: 198049774 states generated (2,680,903 s/min), 28476316 distinct states found (338,907 ds/min), 8671332 states left on queue.
Progress(23) at 2012-08-17 20:13:59: 200738742 states generated (2,688,969 s/min), 28819877 distinct states found (343,561 ds/min), 8745994 states left on queue.
Progress(23) at 2012-08-17 20:14:59: 203406365 states generated (2,667,624 s/min), 29149464 distinct states found (329,587 ds/min), 8808817 states left on queue.
Progress(23) at 2012-08-17 20:15:59: 205661313 states generated (2,254,947 s/min), 29450733 distinct states found (301,269 ds/min), 8884593 states left on queue.
Progress(23) at 2012-08-17 20:16:59: 208327201 states generated (2,665,888 s/min), 29814586 distinct states found (363,853 ds/min), 8981858 states left on queue.
Progress(23) at 2012-08-17 20:17:59: 211049517 states generated (2,722,315 s/min), 30175893 distinct states found (361,307 ds/min), 9070931 states left on queue.
Progress(23) at 2012-08-17 20:18:59: 213747843 states generated (2,698,328 s/min), 30556778 distinct states found (380,885 ds/min), 9181987 states left on queue.
Progress(23) at 2012-08-17 20:19:59: 216447856 states generated (2,700,014 s/min), 30927854 distinct states found (371,076 ds/min), 9283061 states left on queue.
Progress(23) at 2012-08-17 20:20:59: 218732814 states generated (2,284,956 s/min), 31220614 distinct states found (292,760 ds/min), 9347326 states left on queue.
Progress(23) at 2012-08-17 20:21:59: 221401738 states generated (2,668,922 s/min), 31596842 distinct states found (376,228 ds/min), 9456658 states left on queue.
Progress(23) at 2012-08-17 20:22:59: 224085223 states generated (2,683,488 s/min), 31961922 distinct states found (365,080 ds/min), 9553390 states left on queue.
Progress(23) at 2012-08-17 20:23:59: 226751748 states generated (2,666,522 s/min), 32304142 distinct states found (342,220 ds/min), 9628960 states left on queue.
Progress(23) at 2012-08-17 20:24:59: 229398224 states generated (2,646,478 s/min), 32631034 distinct states found (326,892 ds/min), 9691205 states left on queue.
Progress(23) at 2012-08-17 20:25:59: 231640615 states generated (2,242,392 s/min), 32921038 distinct states found (290,004 ds/min), 9756969 states left on queue.
Progress(23) at 2012-08-17 20:26:59: 234293835 states generated (2,653,218 s/min), 33261806 distinct states found (340,768 ds/min), 9832414 states left on queue.
Progress(24) at 2012-08-17 20:27:59: 237025610 states generated (2,731,774 s/min), 33640776 distinct states found (378,970 ds/min), 9938206 states left on queue.
Progress(24) at 2012-08-17 20:28:59: 239728365 states generated (2,702,755 s/min), 34010505 distinct states found (369,729 ds/min), 10037659 states left on queue.
Progress(24) at 2012-08-17 20:29:59: 242429863 states generated (2,701,498 s/min), 34409206 distinct states found (398,701 ds/min), 10166212 states left on queue.
Progress(24) at 2012-08-17 20:30:59: 244726217 states generated (2,296,356 s/min), 34722090 distinct states found (312,884 ds/min), 10249459 states left on queue.
Progress(24) at 2012-08-17 20:31:59: 247421401 states generated (2,695,184 s/min), 35102442 distinct states found (380,352 ds/min), 10360293 states left on queue.
Progress(24) at 2012-08-17 20:32:59: 250104371 states generated (2,682,969 s/min), 35472675 distinct states found (370,233 ds/min), 10462229 states left on queue.
Progress(24) at 2012-08-17 20:33:59: 252785285 states generated (2,680,916 s/min), 35819408 distinct states found (346,733 ds/min), 10540868 states left on queue.
Progress(24) at 2012-08-17 20:34:59: 255461990 states generated (2,676,703 s/min), 36154722 distinct states found (335,314 ds/min), 10608515 states left on queue.
Progress(24) at 2012-08-17 20:35:59: 257721371 states generated (2,259,383 s/min), 36435142 distinct states found (280,420 ds/min), 10662994 states left on queue.
Progress(24) at 2012-08-17 20:36:59: 260356852 states generated (2,635,481 s/min), 36766236 distinct states found (331,094 ds/min), 10730545 states left on queue.
Progress(24) at 2012-08-17 20:37:59: 263097875 states generated (2,741,022 s/min), 37155463 distinct states found (389,227 ds/min), 10845668 states left on queue.
Progress(24) at 2012-08-17 20:38:59: 265821065 states generated (2,723,190 s/min), 37510429 distinct states found (354,966 ds/min), 10928315 states left on queue.
Progress(24) at 2012-08-17 20:39:59: 268533074 states generated (2,712,009 s/min), 37862526 distinct states found (352,097 ds/min), 11009209 states left on queue.
Progress(24) at 2012-08-17 20:40:59: 270850096 states generated (2,317,023 s/min), 38146327 distinct states found (283,801 ds/min), 11061309 states left on queue.
Progress(24) at 2012-08-17 20:41:59: 273538865 states generated (2,688,767 s/min), 38516513 distinct states found (370,186 ds/min), 11162619 states left on queue.
Progress(24) at 2012-08-17 20:42:59: 276219360 states generated (2,680,495 s/min), 38869925 distinct states found (353,412 ds/min), 11247982 states left on queue.
Progress(24) at 2012-08-17 20:43:59: 278900396 states generated (2,681,034 s/min), 39211581 distinct states found (341,656 ds/min), 11321533 states left on queue.
Progress(24) at 2012-08-17 20:44:59: 281560866 states generated (2,660,474 s/min), 39561298 distinct states found (349,717 ds/min), 11405204 states left on queue.
Progress(24) at 2012-08-17 20:45:59: 283824259 states generated (2,263,393 s/min), 39831485 distinct states found (270,187 ds/min), 11449047 states left on queue.
Progress(24) at 2012-08-17 20:46:59: 286453455 states generated (2,629,194 s/min), 40165342 distinct states found (333,857 ds/min), 11519986 states left on queue.
Progress(24) at 2012-08-17 20:47:59: 289199867 states generated (2,746,414 s/min), 40508919 distinct states found (343,577 ds/min), 11588924 states left on queue.
Progress(24) at 2012-08-17 20:48:59: 291938043 states generated (2,738,174 s/min), 40830843 distinct states found (321,924 ds/min), 11637028 states left on queue.
Progress(24) at 2012-08-17 20:49:59: 294652247 states generated (2,714,205 s/min), 41195232 distinct states found (364,389 ds/min), 11729997 states left on queue.
Progress(24) at 2012-08-17 20:50:59: 296974362 states generated (2,322,114 s/min), 41511693 distinct states found (316,461 ds/min), 11814246 states left on queue.
Progress(24) at 2012-08-17 20:51:59: 299648479 states generated (2,674,117 s/min), 41856712 distinct states found (345,019 ds/min), 11891855 states left on queue.
Progress(24) at 2012-08-17 20:52:59: 302311820 states generated (2,663,341 s/min), 42190531 distinct states found (333,819 ds/min), 11959340 states left on queue.
Progress(24) at 2012-08-17 20:53:59: 305000473 states generated (2,688,653 s/min), 42570508 distinct states found (379,977 ds/min), 12070452 states left on queue.
Progress(24) at 2012-08-17 20:54:59: 307677160 states generated (2,676,688 s/min), 42935177 distinct states found (364,669 ds/min), 12167451 states left on queue.
Progress(24) at 2012-08-17 20:55:59: 309927918 states generated (2,250,758 s/min), 43228246 distinct states found (293,069 ds/min), 12235444 states left on queue.
Progress(24) at 2012-08-17 20:56:59: 312595017 states generated (2,667,100 s/min), 43549705 distinct states found (321,459 ds/min), 12290192 states left on queue.
Progress(24) at 2012-08-17 20:57:59: 315242049 states generated (2,647,030 s/min), 43925350 distinct states found (375,645 ds/min), 12401137 states left on queue.
Progress(24) at 2012-08-17 20:58:59: 317982754 states generated (2,740,705 s/min), 44294034 distinct states found (368,684 ds/min), 12495745 states left on queue.
Progress(24) at 2012-08-17 20:59:59: 320692170 states generated (2,709,416 s/min), 44636222 distinct states found (342,188 ds/min), 12566996 states left on queue.
Progress(24) at 2012-08-17 21:00:59: 322990562 states generated (2,298,393 s/min), 44927280 distinct states found (291,058 ds/min), 12628216 states left on queue.
Progress(24) at 2012-08-17 21:01:59: 325694483 states generated (2,703,920 s/min), 45247499 distinct states found (320,219 ds/min), 12678042 states left on queue.
Progress(24) at 2012-08-17 21:03:00: 328387230 states generated (2,692,747 s/min), 45588990 distinct states found (341,491 ds/min), 12750260 states left on queue.
Progress(24) at 2012-08-17 21:04:00: 331076051 states generated (2,688,821 s/min), 45927761 distinct states found (338,771 ds/min), 12820147 states left on queue.
Progress(24) at 2012-08-17 21:05:00: 333756537 states generated (2,680,486 s/min), 46247395 distinct states found (319,634 ds/min), 12871733 states left on queue.
Progress(25) at 2012-08-17 21:06:00: 336029049 states generated (2,272,513 s/min), 46585056 distinct states found (337,661 ds/min), 12982143 states left on queue.
Progress(25) at 2012-08-17 21:07:00: 338698332 states generated (2,669,281 s/min), 46951375 distinct states found (366,319 ds/min), 13081534 states left on queue.
Progress(25) at 2012-08-17 21:08:00: 341355137 states generated (2,656,806 s/min), 47317317 distinct states found (365,942 ds/min), 13181796 states left on queue.
Progress(25) at 2012-08-17 21:09:00: 344090912 states generated (2,735,776 s/min), 47697054 distinct states found (379,737 ds/min), 13287954 states left on queue.
Progress(25) at 2012-08-17 21:10:00: 346810193 states generated (2,719,280 s/min), 48058786 distinct states found (361,732 ds/min), 13377759 states left on queue.
Progress(25) at 2012-08-17 21:11:00: 349135604 states generated (2,325,411 s/min), 48362194 distinct states found (303,408 ds/min), 13448620 states left on queue.
Progress(25) at 2012-08-17 21:12:00: 351830220 states generated (2,694,615 s/min), 48745319 distinct states found (383,125 ds/min), 13562287 states left on queue.
Progress(25) at 2012-08-17 21:13:00: 354524919 states generated (2,694,699 s/min), 49100437 distinct states found (355,118 ds/min), 13647936 states left on queue.
Progress(25) at 2012-08-17 21:14:00: 357198847 states generated (2,673,932 s/min), 49438336 distinct states found (337,899 ds/min), 13718439 states left on queue.
Progress(25) at 2012-08-17 21:15:00: 359876707 states generated (2,677,859 s/min), 49779497 distinct states found (341,161 ds/min), 13791817 states left on queue.
Progress(25) at 2012-08-17 21:16:00: 362154286 states generated (2,276,458 s/min), 50041709 distinct states found (262,212 ds/min), 13826390 states left on queue.
Progress(25) at 2012-08-17 21:17:00: 364812359 states generated (2,659,194 s/min), 50371878 distinct states found (330,169 ds/min), 13890634 states left on queue.
Progress(25) at 2012-08-17 21:18:00: 367447175 states generated (2,634,814 s/min), 50690804 distinct states found (318,926 ds/min), 13946079 states left on queue.
Progress(25) at 2012-08-17 21:19:00: 370135025 states generated (2,687,851 s/min), 51067839 distinct states found (377,035 ds/min), 14054329 states left on queue.
Progress(25) at 2012-08-17 21:20:00: 372853942 states generated (2,718,915 s/min), 51423484 distinct states found (355,645 ds/min), 14138081 states left on queue.
Progress(25) at 2012-08-17 21:21:00: 375178212 states generated (2,324,270 s/min), 51719000 distinct states found (295,516 ds/min), 14201172 states left on queue.
Progress(25) at 2012-08-17 21:22:00: 377888969 states generated (2,710,758 s/min), 52054613 distinct states found (335,613 ds/min), 14265707 states left on queue.
Progress(25) at 2012-08-17 21:23:00: 380591753 states generated (2,702,785 s/min), 52387186 distinct states found (332,573 ds/min), 14328001 states left on queue.
Progress(25) at 2012-08-17 21:24:00: 383276485 states generated (2,684,732 s/min), 52731734 distinct states found (344,548 ds/min), 14404077 states left on queue.
Progress(25) at 2012-08-17 21:25:00: 385954949 states generated (2,678,341 s/min), 53088210 distinct states found (356,476 ds/min), 14492711 states left on queue.
Progress(25) at 2012-08-17 21:26:00: 388218267 states generated (2,263,441 s/min), 53380409 distinct states found (292,199 ds/min), 14558572 states left on queue.
Progress(25) at 2012-08-17 21:27:00: 390887501 states generated (2,669,236 s/min), 53716669 distinct states found (336,260 ds/min), 14627909 states left on queue.
Progress(25) at 2012-08-17 21:28:00: 393537979 states generated (2,649,848 s/min), 54049623 distinct states found (332,954 ds/min), 14695881 states left on queue.
Progress(25) at 2012-08-17 21:29:00: 396223935 states generated (2,686,582 s/min), 54385873 distinct states found (336,250 ds/min), 14763473 states left on queue.
Progress(25) at 2012-08-17 21:30:00: 398957890 states generated (2,733,956 s/min), 54706726 distinct states found (320,853 ds/min), 14810930 states left on queue.
Progress(25) at 2012-08-17 21:31:00: 401271213 states generated (2,313,324 s/min), 54991290 distinct states found (284,564 ds/min), 14864160 states left on queue.
Progress(25) at 2012-08-17 21:32:00: 403982086 states generated (2,710,873 s/min), 55319841 distinct states found (328,551 ds/min), 14921626 states left on queue.
Progress(25) at 2012-08-17 21:33:00: 406671078 states generated (2,688,991 s/min), 55641351 distinct states found (321,510 ds/min), 14974234 states left on queue.
Progress(25) at 2012-08-17 21:34:00: 409358734 states generated (2,687,659 s/min), 55947098 distinct states found (305,747 ds/min), 15011216 states left on queue.
Progress(25) at 2012-08-17 21:35:00: 412052350 states generated (2,693,614 s/min), 56316828 distinct states found (369,730 ds/min), 15111584 states left on queue.
Progress(25) at 2012-08-17 21:36:00: 414334973 states generated (2,282,623 s/min), 56619732 distinct states found (302,904 ds/min), 15186227 states left on queue.
Progress(25) at 2012-08-17 21:37:00: 417016867 states generated (2,681,894 s/min), 56961418 distinct states found (341,686 ds/min), 15259725 states left on queue.
Progress(25) at 2012-08-17 21:38:00: 419689991 states generated (2,673,125 s/min), 57284055 distinct states found (322,637 ds/min), 15315046 states left on queue.
Progress(25) at 2012-08-17 21:39:00: 422326860 states generated (2,636,869 s/min), 57613573 distinct states found (329,518 ds/min), 15380879 states left on queue.
Progress(25) at 2012-08-17 21:40:00: 425012296 states generated (2,685,436 s/min), 57989803 distinct states found (376,230 ds/min), 15488564 states left on queue.
Progress(25) at 2012-08-17 21:41:00: 427345406 states generated (2,333,110 s/min), 58304806 distinct states found (315,003 ds/min), 15570257 states left on queue.
Progress(25) at 2012-08-17 21:42:00: 430050255 states generated (2,704,848 s/min), 58656418 distinct states found (351,612 ds/min), 15651385 states left on queue.
Progress(25) at 2012-08-17 21:43:00: 432751206 states generated (2,700,951 s/min), 58995109 distinct states found (338,691 ds/min), 15719979 states left on queue.
Progress(25) at 2012-08-17 21:44:00: 435448167 states generated (2,696,961 s/min), 59310132 distinct states found (315,023 ds/min), 15765306 states left on queue.
Progress(25) at 2012-08-17 21:45:00: 438131838 states generated (2,683,670 s/min), 59682885 distinct states found (372,753 ds/min), 15869691 states left on queue.
Progress(25) at 2012-08-17 21:46:00: 440417813 states generated (2,285,975 s/min), 59985747 distinct states found (302,862 ds/min), 15943958 states left on queue.
Progress(25) at 2012-08-17 21:47:00: 443091149 states generated (2,673,337 s/min), 60336710 distinct states found (350,963 ds/min), 16027586 states left on queue.
Progress(25) at 2012-08-17 21:48:00: 445737473 states generated (2,646,324 s/min), 60661130 distinct states found (324,420 ds/min), 16087374 states left on queue.
Progress(25) at 2012-08-17 21:49:00: 448385963 states generated (2,648,489 s/min), 60985526 distinct states found (324,396 ds/min), 16146923 states left on queue.
Progress(25) at 2012-08-17 21:50:00: 451075468 states generated (2,689,505 s/min), 61296793 distinct states found (311,267 ds/min), 16189237 states left on queue.
Progress(25) at 2012-08-17 21:51:00: 453418414 states generated (2,342,946 s/min), 61583400 distinct states found (286,607 ds/min), 16241549 states left on queue.
Progress(25) at 2012-08-17 21:52:00: 456127974 states generated (2,709,560 s/min), 61917841 distinct states found (334,441 ds/min), 16305033 states left on queue.
Progress(25) at 2012-08-17 21:53:00: 458837307 states generated (2,709,333 s/min), 62248334 distinct states found (330,493 ds/min), 16364595 states left on queue.
Progress(25) at 2012-08-17 21:54:00: 461529642 states generated (2,692,336 s/min), 62568604 distinct states found (320,270 ds/min), 16415631 states left on queue.
Progress(26) at 2012-08-17 21:55:00: 464220648 states generated (2,691,004 s/min), 62929911 distinct states found (361,307 ds/min), 16507838 states left on queue.
Progress(26) at 2012-08-17 21:56:00: 466492118 states generated (2,271,470 s/min), 63244951 distinct states found (315,040 ds/min), 16595732 states left on queue.
Progress(26) at 2012-08-17 21:57:00: 469167004 states generated (2,674,887 s/min), 63603637 distinct states found (358,686 ds/min), 16686929 states left on queue.
Progress(26) at 2012-08-17 21:58:00: 471828821 states generated (2,661,817 s/min), 63943605 distinct states found (339,968 ds/min), 16760716 states left on queue.
